1.9118,2.4615,2.6,2.4,1.7027,2.3846,3.5,2.1515,2.6296,1.641,3.35,2.0,2.8636,3.2857,2.1944,1.6667,0.0
2.0,2.7407,2.0667,1.7895,3.619,2.0938,2.9565,3.2917,1.7941,2.0513,1.7949,2.2069,3.0,2.6,3.5,2.8148,0.0
3.1,2.7037,2.5417,1.5789,1.9375,2.0,2.963,2.3226,2.2903,2.6667,3.0,3.6,2.2903,2.1053,1.9444,2.7037,0.0
1.5641,2.3846,3.3333,1.8421,1.9429,2.963,1.7949,2.7826,2.8148,2.8148,2.0263,2.2121,2.5806,2.6296,2.0,2.52,1.0
1.8485,3.15,2.3548,2.3636,1.525,2.3571,1.6923,2.2,2.0,3.35,1.8158,2.1176,2.1429,2.1471,2.2424,2.4194,0.0
1.7568,2.2903,2.4643,3.0,3.12,1.525,3.2381,2.0833,2.2333,2.6538,2.0,3.5238,3.5238,3.3333,1.9444,2.8696,1.0
2.5769,2.0882,1.8158,2.5385,1.7647,1.9474,2.0571,2.3571,2.4231,2.8571,2.1429,1.8919,3.0,2.0,1.8108,1.6486,1.0
1.7895,1.9091,4.0,3.08,2.92,3.3333,2.5,2.52,2.1351,2.027,2.3333,2.4483,3.3333,3.65,2.3636,1.8,1.0
2.7391,1.9375,2.0968,2.64,2.3548,2.7083,1.975,2.3235,2.6207,1.8529,2.6207,2.8519,2.2,1.9444,1.8421,2.4615,0.0
3.5,2.52,2.0278,2.1786,2.0333,3.7143,3.4545,3.0435,3.1667,3.2174,1.8529,3.1364,1.9697,1.65,3.0,1.7714,1.0
2.0,2.1875,2.6957,1.8974,2.4643,2.6667,1.6667,2.1622,1.9062,1.6316,2.7143,2.7308,2.9259,3.5238,1.8421,2.9259,0.0
1.8056,1.9355,3.6364,2.7778,3.0,2.5357,2.75,1.8947,1.825,2.5161,2.1471,1.6944,3.12,3.05,2.1471,1.7027,0.0
2.129,1.7632,2.6522,3.1818,2.1935,3.15,2.1111,3.35,2.1081,1.6154,3.0476,3.3,3.0909,2.1034,2.4,2.0,0.0
3.5909,1.8529,3.9,3.3333,3.3333,1.8421,2.3226,2.25,3.12,2.2667,2.2581,2.8462,2.7727,2.48,1.7568,2.1,0.0
3.1,2.44,1.8788,3.6,1.9143,1.6154,2.68,2.6429,1.825,2.1212,2.0,2.7586,1.5897,2.3214,1.9,2.2222,0.0
3.7619,2.2857,2.3077,2.5806,2.3077,2.1081,3.1667,2.3077,2.9167,2.7917,1.625,3.0455,2.7308,1.8718,3.0952,3.8095,0.0
1.7895,2.4194,1.7143,2.9615,2.0556,2.0256,2.8182,2.1053,2.8462,2.2812,1.85,2.0606,2.7083,1.8,2.3929,3.15,0.0
2.1724,2.3448,3.12,1.7,2.6154,1.8462,2.0303,2.0256,1.8056,2.4815,2.5556,2.8182,3.2609,3.5909,2.5,2.1429,1.0
2.5385,2.0256,1.9688,2.0256,2.6296,1.6486,2.7273,2.5185,1.6757,2.0263,1.7838,1.8919,2.125,3.4783,2.84,2.7692,0.0
2.7917,3.55,1.8485,2.5714,2.3125,3.2727,3.1905,2.0571,3.0769,1.9429,3.1304,1.7368,1.85,2.6429,2.7727,2.2857,0.0
2.3214,2.6,2.0938,2.6667,2.7037,1.85,3.3478,2.0,3.3043,3.3,1.7,2.5769,2.4138,2.0,2.4231,2.3333,0.0
2.0,2.4375,2.303,2.4667,1.7027,2.1944,2.6667,1.8824,2.5484,2.4242,2.625,2.1081,2.2647,2.6538,3.2857,2.5556,1.0
2.4815,2.25,1.875,2.9048,2.027,2.3939,2.1515,2.0256,1.7222,2.2286,2.3235,2.25,1.9412,1.9412,2.2333,2.6429,0.0
2.0857,3.16,3.1,1.8529,3.04,2.1714,3.25,2.7778,2.7586,2.3235,1.6216,2.0606,3.2609,2.0909,2.1034,3.0455,1.0
3.2273,2.5517,2.5417,1.8182,1.9394,3.12,1.6579,2.0286,1.875,3.2273,2.2143,2.5385,2.1613,2.5556,2.72,3.0909,1.0
2.0,1.8824,2.0,2.3333,1.8684,2.52,2.8261,2.6522,3.95,2.9231,2.3871,2.5769,1.65,1.95,3.2857,2.4643,1.0
2.2188,2.1786,1.55,2.0303,2.1333,2.3333,2.1429,2.0303,1.5641,3.087,2.5833,3.25,1.9429,3.381,2.2593,2.0938,0.0
2.3214,1.775,1.9722,2.6071,2.0811,2.4643,1.8788,3.6667,2.6296,2.8889,2.6,2.6207,2.52,2.1667,2.1429,2.6,0.0
2.0625,1.7179,2.4483,2.0303,2.303,2.2222,3.0435,2.2258,1.9211,2.1389,2.2647,3.55,2.5385,2.2188,2.1176,1.9744,1.0
2.1622,2.625,2.2188,2.0789,2.2188,3.15,3.2857,2.6522,2.0833,2.6207,3.3043,1.9355,1.9744,1.9062,2.2,1.9744,0.0
3.2,2.913,2.3529,2.3333,1.9706,2.2121,3.25,2.0,2.4444,2.4615,2.0,2.2069,3.5455,3.3,1.55,2.4667,0.0
2.7586,3.6,2.52,3.5714,2.0968,1.9444,2.5161,2.913,2.7778,2.0278,1.7297,1.5641,1.8485,2.0789,2.7308,2.1944,0.0
2.6897,2.1429,2.6667,3.3333,2.7273,2.0789,3.6667,1.8857,2.2069,1.8611,1.8333,2.2222,2.6923,1.973,2.3226,2.1714,1.0
2.0606,2.2353,2.5161,1.9231,1.9744,3.0,1.6053,2.8333,2.25,2.1111,1.6216,2.9091,2.6786,2.0833,2.5,2.7407,1.0
3.1429,1.8378,2.5417,2.8333,2.1818,1.75,3.25,2.6667,1.8571,1.85,2.9583,2.9524,2.0513,2.2727,1.8333,2.069,0.0
2.8182,2.4516,1.9143,3.4783,1.9189,1.8,3.2,2.2963,2.0333,2.6,1.9167,1.641,1.8235,3.1667,2.6154,3.35,1.0
1.9697,2.3667,2.5,1.9429,2.3871,2.0588,1.7568,2.72,2.4231,3.4783,1.7949,3.16,3.3,3.0,3.5455,2.84,1.0
2.5556,3.619,2.2286,3.125,1.625,2.0588,2.0513,1.9487,3.2273,1.8611,2.3214,2.3939,2.1613,3.2,2.64,2.0938,1.0
2.0294,2.8214,1.7568,2.0811,3.4545,2.1389,2.4138,3.0952,3.4783,1.6923,2.3462,2.1176,2.2759,2.2121,2.56,3.3182,1.0
2.6154,3.1739,2.6667,2.303,2.25,2.3529,2.3929,2.56,1.55,2.8077,2.6667,1.9,3.4545,2.1143,2.3333,2.9259,0.0
2.1333,1.8824,2.0541,2.64,3.08,2.6429,2.3438,1.85,1.8158,2.0,2.7692,2.0312,1.9412,2.5172,2.2667,1.9474,0.0
1.775,2.913,3.7,2.2857,2.0,2.0294,1.6842,2.25,1.7941,3.04,1.8919,3.3333,3.6,2.069,2.56,2.0571,1.0
2.3529,2.9167,1.75,3.4286,3.0833,1.5789,1.9,2.6296,2.875,2.96,2.6786,1.8684,3.15,2.2069,1.7179,2.0625,0.0
2.4074,2.5417,3.2273,2.3,2.4074,1.6667,2.7037,1.8919,2.0909,3.1739,1.8108,2.25,1.9231,2.6429,3.16,1.85,0.0
2.3571,2.8889,3.2857,2.75,2.68,2.1667,2.0541,2.3667,2.6071,2.0256,3.7619,2.1,2.5556,1.6053,2.3125,1.9375,0.0
3.0,1.9231,2.4667,2.1944,2.2,3.2,2.25,2.2121,2.3,2.6957,2.0811,2.0909,2.2424,1.7568,1.8974,2.0667,0.0
2.8519,1.9697,3.619,2.8636,2.8519,2.3929,1.9394,2.6071,1.6053,3.35,2.0,2.3793,2.2188,2.1111,3.0,2.5667,1.0
2.4138,2.6154,1.8974,2.0833,2.9545,2.5,2.4516,2.2941,2.1818,2.7273,3.45,1.8718,1.9118,2.92,1.7714,2.3636,0.0
3.65,2.5484,2.1429,2.3571,2.0323,2.6552,3.0,3.5238,3.2,1.6,3.05,1.55,2.5,2.76,2.1786,2.625,1.0
1.9062,1.725,2.3438,1.8485,2.375,3.0833,3.16,1.7838,2.1613,2.4483,2.0833,2.9231,3.3043,3.7143,2.0526,2.0526,1.0
2.5417,2.8261,1.9412,2.9231,2.5862,2.6071,1.9722,2.0588,3.5,1.625,2.0833,1.9211,1.6486,2.3939,2.1389,2.1081,1.0
1.6053,1.9167,2.2069,2.625,1.8889,2.72,1.8889,2.4062,2.2647,1.8919,3.0,2.1429,1.9167,3.0,2.0588,2.4242,1.0
3.5714,2.5357,2.2353,2.48,2.3704,2.4444,1.6579,2.7308,1.7222,2.8571,1.8718,2.125,1.9355,2.2,2.25,2.2593,0.0
2.0263,2.7778,1.8,1.8571,3.381,2.4615,2.3103,1.75,3.2273,2.0333,3.087,2.0667,1.675,2.76,2.963,2.88,0.0
2.1724,1.8824,2.0968,2.3939,2.6923,1.8788,2.5714,2.2903,2.9524,3.2,3.08,2.0,1.8788,1.825,1.9706,1.5789,1.0
2.3704,1.8649,1.85,2.9583,2.3462,2.0,2.2593,1.9459,2.2286,3.2917,1.85,3.125,2.7391,3.7619,3.0909,1.9062,0.0
3.0,2.2963,3.8,2.0968,1.8919,2.0256,2.0811,2.9545,3.619,1.8571,3.5714,2.9615,2.3226,1.973,2.4375,2.44,1.0
3.85,2.5862,1.6,2.7692,1.8378,1.8056,1.6842,2.3793,2.7407,2.7407,2.7826,3.2381,3.4091,2.3333,1.8485,1.8718,0.0
2.1429,1.9737,1.9412,2.8571,3.5,2.68,2.4062,2.2258,3.3913,2.75,3.3182,3.7619,2.4667,2.0303,1.9677,1.975,1.0
1.7027,2.5862,1.775,2.7241,3.4091,2.4516,2.303,2.4231,3.6364,2.3333,2.1379,2.0,3.05,2.0968,2.1034,1.5385,1.0
1.75,3.5,2.7917,2.4062,3.3636,2.68,2.5,1.8378,2.1515,3.0,2.0333,3.1364,2.1562,2.3548,2.7037,2.5806,0.0
1.6316,2.3846,3.3182,2.3929,2.1429,2.0571,3.1,2.129,1.9444,2.6667,1.7297,3.2,2.3333,3.3333,2.8519,1.625,1.0
1.6944,2.1818,3.0,2.1622,2.1351,2.2903,2.5161,2.6897,2.5,1.7949,1.9118,2.0294,2.4194,1.625,2.8077,2.2,0.0
2.303,2.7241,2.4333,3.1429,2.1351,1.8684,2.2414,2.875,2.1053,2.2,3.16,1.9677,2.76,2.2571,2.8636,2.3793,0.0
3.8095,3.6364,3.087,3.1304,1.6216,2.8,2.88,3.0,1.9189,2.6667,1.6667,2.7586,3.8,3.0,2.7273,1.8,1.0
3.1364,1.6667,2.2571,3.35,1.8056,3.15,1.7647,2.4333,3.3182,3.0,2.3333,3.4545,1.925,2.5,1.7179,1.9459,1.0
2.3333,2.4643,3.0,1.8718,3.1667,2.0556,1.9,2.3529,2.8333,3.85,3.65,2.3939,2.72,2.3704,1.641,1.8421,0.0
2.6667,1.8108,2.6522,1.9062,2.0263,2.5769,2.5,2.5556,1.8333,3.619,3.2,2.2667,1.5897,2.4828,2.5806,2.7083,1.0
1.5789,3.6667,2.2258,3.1429,3.35,2.0323,3.5455,2.0,1.9118,2.2857,2.1,2.0968,2.7778,1.7143,2.6296,3.2083,1.0
1.9744,2.9565,2.3235,3.0455,2.9231,2.3077,1.6842,2.0,2.7917,2.2857,2.9231,1.925,1.675,1.8056,2.2188,2.3333,0.0
2.4062,2.1176,1.8919,2.8077,2.4194,2.4839,3.3182,1.6923,2.3548,2.0,2.1786,2.3704,2.1111,1.7895,3.08,2.963,1.0
1.9231,1.6667,2.3333,2.3667,1.8333,2.1944,1.75,3.6667,1.5,2.72,2.6087,2.1429,1.8684,2.4516,1.9459,1.9688,0.0
1.8378,1.8611,1.5897,4.0,2.2759,2.2759,2.88,3.619,2.4333,2.9231,2.2,2.2121,1.8056,1.5641,2.5172,2.9583,0.0
2.8148,2.44,1.8649,3.4,2.0645,3.0,2.5484,2.3125,2.1944,2.8182,2.125,2.1429,2.7826,2.8462,2.0,2.1111,0.0
1.9459,2.2222,2.1613,1.8718,1.5897,2.875,2.4375,2.5,1.8788,2.0882,1.9231,2.4483,2.6552,1.9143,2.5862,2.0789,1.0
2.3571,3.0909,2.76,3.4348,1.6316,2.0,2.8333,3.8095,3.6667,1.8919,2.8148,1.9474,3.2174,2.1667,1.9412,3.2,1.0
3.0,1.9487,2.0,1.9697,3.8,1.7949,2.5333,1.8,1.9211,2.875,2.0,2.7273,1.8462,1.9062,1.9189,2.0606,1.0
1.7692,2.7241,2.0,2.4062,2.5357,2.2,2.0,2.7083,1.7105,3.55,2.3333,2.2903,1.8571,2.84,1.9474,2.3636,0.0
2.2581,2.2963,2.0541,1.7895,3.9,1.7143,1.9412,2.5172,2.3846,1.9714,3.4545,2.1143,2.0789,2.3235,2.5714,3.65,1.0
2.5357,2.1111,1.7632,2.2414,3.04,2.7826,2.9583,2.0294,2.8462,2.3704,1.6667,2.1379,3.5,2.5862,2.5417,1.6923,1.0
1.8286,1.641,2.0,2.2963,3.0833,3.1818,2.0312,3.3333,2.1333,1.6667,1.9355,3.04,1.7692,2.0526,3.4091,1.7647,1.0
2.0294,2.76,3.0455,3.1818,2.1875,2.129,3.2609,2.125,3.08,2.75,1.9231,2.4333,3.0,1.9231,1.55,1.825,0.0
2.3529,2.2593,1.6842,1.6944,3.3182,2.0571,2.4615,1.8108,2.1667,2.0263,1.6486,3.04,1.8462,3.1739,2.0938,1.8205,1.0
2.6667,2.2258,1.9444,2.7143,2.0625,1.525,3.04,2.0294,2.2222,2.2857,3.0,3.4762,2.0606,2.3077,1.6486,2.6087,0.0
2.2121,3.85,3.5,1.6053,3.95,2.84,2.44,1.6,2.4815,3.1364,2.2812,2.2353,1.8235,3.1304,2.0312,2.8889,1.0
2.1034,2.1935,2.5806,3.2,2.0,3.1429,1.8,1.525,2.963,2.2222,2.4,3.0,1.8684,3.1429,2.0278,2.3636,1.0
2.7727,3.0,1.9211,2.0513,2.6897,1.8158,3.087,3.6364,3.381,2.9231,3.16,1.875,3.2609,2.96,3.7619,2.2353,1.0
2.92,1.8056,1.9118,2.0,1.6667,2.56,2.9524,3.95,2.5,2.4815,2.1818,2.625,1.5,1.875,1.9487,3.0833,0.0
2.875,1.7,1.7714,1.6216,2.9565,2.2593,2.6154,1.9355,1.725,1.875,2.8636,3.45,2.0,1.9211,2.2903,1.7778,0.0
3.0,2.6667,1.9744,1.7838,2.8182,2.1429,2.0,2.4667,1.9062,2.5862,2.3929,2.7308,1.8649,2.0263,2.4074,3.35,1.0
2.3929,2.96,1.875,2.52,1.6316,1.7692,3.3043,1.9737,2.25,2.8889,1.8649,2.9524,2.5,2.5862,1.6667,1.7436,1.0
1.8649,2.0857,2.3704,3.1739,2.5862,3.7,2.72,2.3636,2.7917,2.6667,2.0667,2.3333,3.15,1.7436,2.3448,2.0606,1.0
3.6364,2.0882,2.4231,1.6316,3.3,2.6333,3.2857,2.72,2.44,2.2857,2.1111,1.75,3.4286,3.7619,1.6154,1.8158,1.0
2.9167,1.973,1.8919,1.7895,1.7222,3.0833,2.1471,2.913,2.0,2.6,2.5385,2.3636,1.875,2.027,3.4091,2.56,0.0
2.8333,1.55,2.2222,1.8529,1.8974,2.5172,2.6957,2.7727,3.25,2.2121,2.5769,2.0278,1.525,2.2,2.2812,1.6053,0.0
1.8421,3.0,2.3438,2.4615,2.2812,2.5926,3.4286,2.4231,1.9375,3.1905,2.3226,2.1351,1.975,2.4286,2.9545,2.9231,0.0
3.45,3.55,2.2759,2.3667,2.3636,2.0833,2.5,1.7778,1.7179,2.6667,2.3333,3.6364,1.9167,2.1613,2.5806,2.3939,0.0
2.2593,2.5,2.3793,2.0556,2.6,2.2059,1.8718,1.6216,2.0,1.7429,2.5484,3.2609,4.0,3.0,2.6667,1.8788,1.0
2.8889,2.1875,3.1364,1.8889,2.6552,3.5,2.0,2.8214,2.3226,1.9706,2.6087,2.027,3.1818,1.7027,2.25,3.087,0.0
2.875,2.6071,2.3571,2.6786,1.8889,1.8378,2.0882,3.4286,3.0,2.8214,2.375,2.0263,1.7647,2.1379,2.5862,3.1905,0.0
2.0968,2.4828,2.7857,1.6757,1.9167,1.9737,2.3214,2.3571,2.5769,2.0286,1.7105,1.9375,1.725,3.2857,3.4091,3.85,0.0
3.0909,2.2759,2.84,2.6538,1.9459,2.1765,2.5,2.0,2.1081,2.7857,2.1,2.0556,2.5333,2.3125,2.1613,2.1053,0.0
3.1304,1.7105,2.6667,2.2414,2.0968,2.0263,1.6154,1.7368,1.9722,1.6154,1.8824,1.6579,2.4,3.5455,2.2941,3.0,1.0
2.0513,2.2286,3.0769,1.875,2.4643,2.5385,2.5333,2.0323,2.0,2.3438,2.2593,2.9615,2.3529,3.0,2.5556,3.08,1.0
1.5,3.0,1.65,2.4444,2.9048,3.3478,2.2286,1.975,1.7105,2.6538,2.4516,3.9,3.5455,3.12,1.6944,2.5,1.0
2.1667,3.1667,1.6944,2.8889,2.0,2.125,2.4062,2.1667,2.6,2.3438,2.4194,2.1053,3.0,3.0,3.0,2.3,0.0
3.2917,2.3929,3.2083,2.0606,2.6154,2.7037,2.303,1.7222,2.56,1.9375,2.6087,1.6053,4.0,2.9565,2.4138,1.9444,1.0
2.8333,3.4,3.0385,2.2069,3.8,1.9167,2.1935,3.7,2.8846,1.925,3.2609,2.6333,2.5769,3.619,1.8974,1.7143,1.0
2.1562,1.8378,2.0263,1.9474,3.4,3.1429,3.6364,2.8519,1.9688,1.825,2.25,3.0,2.5667,1.525,2.4194,1.7,1.0
1.8974,2.6333,2.3235,2.8333,1.925,2.7308,2.4231,3.0952,2.129,3.8095,2.1212,2.3548,1.9487,1.8684,3.3043,3.3333,1.0
3.1739,3.3,1.75,2.1212,1.9444,1.975,3.7143,2.6207,2.0571,2.3226,1.8421,2.7143,2.2286,3.1,2.0,2.9524,1.0
2.1667,1.8649,2.9545,2.2222,3.3913,3.6667,2.5833,2.2857,3.05,1.725,2.913,1.8333,2.0625,1.5789,1.9706,2.4231,1.0
2.0294,2.0541,2.6552,2.2903,1.9143,2.5667,2.56,2.64,1.7368,1.9143,3.0,1.8108,2.2963,3.1364,2.8333,3.3043,1.0
1.6154,3.45,1.9459,2.0,1.9,2.2759,1.7179,2.8077,2.5833,2.2571,2.5926,1.8857,2.303,1.8824,3.1429,2.1944,1.0
1.6216,1.6944,2.0625,2.1,2.2069,1.7222,2.4074,2.2857,3.1,2.9583,1.7436,1.975,2.1765,2.0256,1.6579,2.7273,1.0
2.2069,3.1905,2.2571,1.7778,1.9459,1.65,1.9737,1.5789,2.5,1.775,2.2188,2.0526,2.0312,1.8611,1.8857,2.2593,1.0
2.0606,2.625,2.8077,1.875,2.5769,2.2941,1.55,1.7949,2.0526,3.1818,2.963,2.1944,2.7826,2.0,2.2941,3.8,1.0
3.3913,2.0513,1.625,3.35,2.25,2.1622,2.7692,2.1,1.6216,2.52,2.7778,1.7027,2.3333,2.92,2.4643,2.0857,1.0
2.0789,2.3438,1.9429,2.4667,3.6364,1.7941,1.9211,2.3103,2.8462,3.4348,1.8824,1.7179,2.027,2.5172,2.1667,3.1364,1.0
2.5714,1.6,3.0769,2.76,2.2258,3.5909,2.2121,2.9167,2.6786,2.5,2.0333,1.9231,2.1935,1.6667,2.4286,3.2857,0.0
2.1818,1.8378,1.8718,2.6429,1.9412,3.2609,3.1304,3.1667,1.825,2.0513,3.0,2.0,2.0,1.8824,2.1351,2.0811,1.0
2.3226,2.0541,2.5333,3.1304,2.8636,2.5172,1.6757,3.1304,2.4242,1.9487,2.0882,3.381,1.9231,2.1515,2.3235,2.2647,1.0
2.0938,3.4286,3.0417,2.1944,1.9744,1.75,2.3125,2.0,2.6538,3.0,1.8571,3.7143,1.9429,2.3333,3.2273,2.5517,0.0
2.8696,1.9211,2.0811,1.625,3.5,3.2857,2.2903,2.6296,2.6897,1.6486,1.5,1.575,2.6154,1.6316,3.1429,2.3704,1.0
2.7586,2.7727,2.4444,2.2069,2.3103,2.9615,1.6053,2.8846,2.4194,3.0,1.8485,3.7143,2.0286,1.9737,1.5641,3.5238,0.0
3.0909,3.65,1.9459,3.6,2.64,1.7297,3.3182,3.2,2.0667,1.8485,2.4333,1.9697,2.6522,3.2,1.8974,2.3235,0.0
2.5484,2.8462,2.6957,1.9429,3.5455,2.4062,3.619,2.1111,2.0556,3.16,1.9714,2.4194,2.7083,2.1,2.75,3.0,1.0
